Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
6,4,3,1,2,2,8,6,5,5,15,13,0.0014128684997558594,0.006286144256591797,0.12979626655578613,31,29,28,26,0,1,0,4,0,1,0,0,True,0.07298970222473145,0.005377292633056641,0.012976646423339844
6,2,3,2,2,2,8,8,5,4,15,14,0.0015909671783447266,0.006190061569213867,0.21434688568115234,31,27,28,27,0,0,0,0,0,0,0,0,False,0.16835618019104004,0,0.011232852935791016
5,3,4,1,2,2,8,6,5,4,15,12,0.0016450881958007812,0.006414890289306641,0.13651728630065918,30,28,29,26,0,1,0,4,0,1,0,0,True,0.07674312591552734,0.006621122360229492,0.013856649398803711
5,5,4,0,2,2,8,6,5,5,15,12,0.0012328624725341797,0.006141185760498047,0.10719585418701172,30,30,29,25,0,1,0,4,0,1,0,0,True,0.05262470245361328,0.005771160125732422,0.011879205703735352
5,3,2,2,2,2,8,8,5,4,14,14,0.0013611316680908203,0.006051778793334961,0.14873695373535156,30,28,27,27,0,0,0,0,0,0,0,0,False,0.1053164005279541,0,0.010210037231445312
5,3,2,2,3,1,7,7,5,3,13,13,0.001405954360961914,0.0057830810546875,0.13306808471679688,32,26,25,25,0,0,0,0,0,0,0,0,False,0.09064936637878418,0,0.009594202041625977
5,5,4,0,3,3,9,5,5,5,15,11,0.0012760162353515625,0.006596088409423828,0.10020709037780762,32,32,31,23,0,1,0,4,0,1,0,0,True,0.043683528900146484,0.006600141525268555,0.013297080993652344
5,3,2,2,3,3,9,9,5,5,15,15,0.00146484375,0.006270885467529297,0.1599428653717041,32,30,29,29,0,0,0,0,0,0,0,0,False,0.11513686180114746,0,0.011045217514038086
5,3,4,1,3,3,9,7,5,5,15,13,0.0017120838165283203,0.0065460205078125,0.1489698886871338,32,30,31,28,0,1,0,4,0,1,0,0,True,0.08680486679077148,0.007280111312866211,0.01518702507019043
5,5,4,0,3,3,9,7,5,5,15,13,0.0013277530670166016,0.0067708492279052734,0.11986303329467773,32,32,31,27,0,1,0,4,0,1,0,0,True,0.059815168380737305,0.007154941558837891,0.014005899429321289
5,3,4,1,3,3,9,7,5,5,15,13,0.001725912094116211,0.006623029708862305,0.14894890785217285,32,30,31,28,0,1,0,4,0,1,0,0,True,0.08725619316101074,0.00719904899597168,0.014854192733764648
4,4,3,3,3,1,7,7,5,4,14,14,0.0014309883117675781,0.005916118621826172,0.1637420654296875,31,27,26,26,0,0,0,0,0,0,0,0,False,0.12050175666809082,0,0.010023355484008789
4,4,3,1,3,3,9,5,5,5,15,12,0.0012421607971191406,0.006494045257568359,0.11447811126708984,31,31,30,24,0,1,0,4,0,1,0,0,True,0.06067681312561035,0.005799770355224609,0.011198282241821289
4,4,3,1,3,3,9,7,5,5,15,13,0.0013339519500732422,0.006270885467529297,0.1413419246673584,31,31,30,28,0,1,0,4,0,1,0,0,True,0.08310890197753906,0.006190061569213867,0.013386011123657227
4,4,3,1,3,3,9,7,5,5,15,13,0.0013082027435302734,0.0065119266510009766,0.14119601249694824,31,31,30,28,0,1,0,4,0,1,0,0,True,0.08368730545043945,0.0057260990142822266,0.013134241104125977
4,4,3,1,3,3,9,7,5,5,15,13,0.0013108253479003906,0.0066030025482177734,0.1457831859588623,31,31,30,28,0,1,0,4,0,1,0,0,True,0.0859527587890625,0.006430625915527344,0.014378547668457031
4,4,3,1,3,3,9,7,5,5,15,13,0.001299142837524414,0.006632804870605469,0.18608498573303223,31,31,30,28,0,1,0,4,0,1,0,0,True,0.08265256881713867,0.005628108978271484,0.013059854507446289
7,3,2,2,2,2,5,8,5,5,11,13,0.0016770362854003906,0.005671024322509766,0.1425330638885498,32,28,25,27,1,0,4,0,1,0,0,0,False,0.09895038604736328,0,0.010543107986450195
6,4,2,3,2,2,5,8,5,5,11,14,0.0016520023345947266,0.005747079849243164,0.17889976501464844,31,29,25,28,1,0,4,0,1,0,0,0,False,0.1343214511871338,0,0.011023998260498047
6,2,1,1,2,2,5,8,5,4,11,13,0.0016062259674072266,0.00546717643737793,0.10704278945922852,31,27,24,26,1,0,4,0,1,0,0,0,False,0.0642242431640625,0,0.010059833526611328
6,4,1,3,2,2,5,8,5,5,11,14,0.001405954360961914,0.005566835403442383,0.19816112518310547,31,29,24,28,1,0,4,0,1,0,0,0,False,0.15351057052612305,0,0.010804891586303711
5,5,1,4,2,2,5,8,5,5,11,15,0.0012302398681640625,0.005339145660400391,0.2521858215332031,30,30,24,29,1,0,4,0,1,0,0,0,False,0.2071363925933838,0,0.011271238327026367
5,3,1,2,2,2,5,8,5,4,11,14,0.0016140937805175781,0.005385875701904297,0.13322687149047852,30,28,24,27,1,0,4,0,1,0,0,0,False,0.08948206901550293,0,0.010638952255249023
5,3,0,2,2,2,5,8,5,4,10,14,0.0013737678527832031,0.0054628849029541016,0.14610815048217773,30,28,23,27,1,0,4,0,1,0,0,0,False,0.1024632453918457,0,0.010516643524169922
5,3,0,2,3,3,6,9,5,5,11,15,0.0014698505401611328,0.005598306655883789,0.16176509857177734,32,30,25,29,1,0,4,0,1,0,0,0,False,0.11701393127441406,0,0.01085805892944336
5,3,1,2,3,3,6,9,5,5,11,15,0.0017218589782714844,0.006062030792236328,0.1459519863128662,32,30,26,29,1,0,4,0,1,0,0,0,False,0.10152745246887207,0,0.010806798934936523
5,3,0,0,3,1,4,4,5,3,9,9,0.001428842544555664,0.0051250457763671875,0.12557196617126465,32,26,21,22,1,1,4,4,1,1,0,0,False,0.0857539176940918,0,0.00805974006652832
5,5,1,3,3,3,6,7,5,5,11,14,0.0012562274932861328,0.005990028381347656,0.2759368419647217,32,32,26,28,1,1,4,2,1,0,0,0,False,0.23119378089904785,0,0.010956287384033203
5,3,1,2,3,3,6,9,5,5,11,15,0.0017130374908447266,0.005891084671020508,0.14271020889282227,32,30,26,29,1,0,4,0,1,0,0,0,False,0.09838414192199707,0,0.011007308959960938
5,5,1,4,3,3,6,9,5,5,11,16,0.0013701915740966797,0.00591278076171875,0.27845311164855957,32,32,26,31,1,0,4,0,1,0,0,0,False,0.2320713996887207,0,0.011621952056884766
4,4,0,3,3,3,6,9,5,5,11,15,0.0013000965118408203,0.005417823791503906,0.20265603065490723,31,31,25,30,1,0,4,0,1,0,0,0,False,0.15678882598876953,0,0.011502981185913086
4,4,0,3,3,3,6,9,5,5,11,16,0.0013422966003417969,0.005706071853637695,0.20107698440551758,31,31,25,30,1,0,4,0,1,0,0,0,False,0.15549397468566895,0,0.011564254760742188
4,4,0,0,3,1,4,4,5,4,9,10,0.0014309883117675781,0.004967927932739258,0.15571880340576172,31,27,21,22,1,1,4,4,1,1,0,0,False,0.11539769172668457,0,0.008174896240234375
4,4,0,2,3,3,6,7,5,5,11,14,0.0012469291687011719,0.005852937698364258,0.1959681510925293,31,31,25,27,1,1,4,2,1,0,0,0,False,0.15183806419372559,0,0.01055288314819336
4,4,0,3,3,3,6,9,5,5,11,16,0.0013082027435302734,0.005719184875488281,0.1992800235748291,31,31,25,30,1,0,4,0,1,0,0,0,False,0.15320205688476562,0,0.011688709259033203
4,4,0,3,3,3,6,9,5,5,11,16,0.0013611316680908203,0.005765199661254883,0.19249892234802246,31,31,25,30,1,0,4,0,1,0,0,0,False,0.1470341682434082,0,0.011416912078857422
7,3,2,2,2,2,8,8,5,5,14,14,0.0016758441925048828,0.00634312629699707,0.13348674774169922,32,28,27,27,0,0,0,0,0,0,0,0,False,0.08985328674316406,0,0.010328054428100586
6,2,1,1,2,2,8,8,5,4,13,13,0.001603841781616211,0.006290912628173828,0.10657715797424316,31,27,26,26,0,0,0,0,0,0,0,0,False,0.06386494636535645,0,0.009938240051269531
6,4,3,3,2,2,8,8,5,5,14,14,0.0016162395477294922,0.006341218948364258,0.18008804321289062,31,29,28,28,0,0,0,0,0,0,0,0,False,0.13556957244873047,0,0.010827064514160156
6,4,3,3,2,2,8,8,5,5,15,15,0.0014560222625732422,0.006468057632446289,0.1818380355834961,31,29,28,28,0,0,0,0,0,0,0,0,False,0.13619232177734375,0,0.011468172073364258
5,3,2,2,2,2,8,8,5,4,14,14,0.0014078617095947266,0.0061266422271728516,0.14675402641296387,30,28,27,27,0,0,0,0,0,0,0,0,False,0.10273575782775879,0,0.01039266586303711
5,3,2,2,2,2,8,8,5,4,13,13,0.00162506103515625,0.006396055221557617,0.1467750072479248,30,28,27,27,0,0,0,0,0,0,0,0,False,0.10274243354797363,0,0.010461807250976562
5,5,4,4,2,2,8,8,5,5,15,15,0.001271963119506836,0.006432056427001953,0.26058292388916016,30,30,29,29,0,0,0,0,0,0,0,0,False,0.21499943733215332,0,0.01133584976196289
5,5,4,4,3,3,9,9,5,5,15,15,0.0013687610626220703,0.006871938705444336,0.2846090793609619,32,32,31,31,0,0,0,0,0,0,0,0,False,0.23743486404418945,0,0.012029647827148438
5,3,2,2,3,3,9,9,5,5,14,15,0.0017542839050292969,0.006551980972290039,0.1600489616394043,32,30,29,29,0,0,0,0,0,0,0,0,False,0.11384010314941406,0,0.011461973190307617
5,5,4,0,3,3,9,4,5,5,15,10,0.0012881755828857422,0.006671905517578125,0.17301392555236816,32,32,31,22,0,1,0,4,0,1,0,0,True,0.06468749046325684,0.007058143615722656,0.015363931655883789
5,3,2,2,3,1,7,7,5,3,13,13,0.0014400482177734375,0.006120920181274414,0.1274890899658203,32,26,25,25,0,0,0,0,0,0,0,0,False,0.08503842353820801,0,0.009743928909301758
5,3,2,2,3,3,9,9,5,5,14,14,0.0017192363739013672,0.00654292106628418,0.15450811386108398,32,30,29,29,0,0,0,0,0,0,0,0,False,0.10964322090148926,0,0.011019229888916016
5,3,2,2,3,3,9,9,5,5,15,15,0.0014719963073730469,0.006418943405151367,0.1536400318145752,32,30,29,29,0,0,0,0,0,0,0,0,False,0.10897493362426758,0,0.010863065719604492
4,4,3,3,3,3,9,9,5,5,15,15,0.001316070556640625,0.006505012512207031,0.2155907154083252,31,31,30,30,0,0,0,0,0,0,0,0,False,0.16979002952575684,0,0.011654853820800781
4,4,3,3,3,3,9,9,5,5,15,15,0.0013048648834228516,0.006473064422607422,0.2209310531616211,31,31,30,30,0,0,0,0,0,0,0,0,False,0.1744844913482666,0,0.01174020767211914
4,4,3,1,3,3,9,7,5,5,15,15,0.0012421607971191406,0.006421089172363281,0.2198488712310791,31,31,30,26,0,1,0,2,0,0,0,0,False,0.17562031745910645,0,0.010653495788574219
4,4,3,3,3,1,7,7,5,4,14,13,0.0014362335205078125,0.0060079097747802734,0.17779016494750977,31,27,26,26,0,0,0,0,0,0,0,0,False,0.1340792179107666,0,0.010105133056640625
4,4,3,3,3,3,9,9,5,5,15,15,0.0013439655303955078,0.006539106369018555,0.22126388549804688,31,31,30,30,0,0,0,0,0,0,0,0,False,0.17513322830200195,0,0.011519908905029297
4,4,3,3,3,3,9,9,5,5,15,15,0.0013146400451660156,0.00628209114074707,0.21691179275512695,31,31,30,30,0,0,0,0,0,0,0,0,False,0.1711885929107666,0,0.011253595352172852
7,3,2,0,2,2,8,6,5,5,14,12,0.0016512870788574219,0.0062558650970458984,0.12990283966064453,32,28,27,23,0,1,0,2,0,0,0,0,False,0.08797955513000488,0,0.009254693984985352
6,4,3,0,2,2,8,6,5,5,15,11,0.0014300346374511719,0.006255149841308594,0.18288683891296387,31,29,28,21,0,0,0,0,0,0,0,0,False,0.1393601894378662,0,0.009896278381347656
6,4,3,1,2,2,8,6,5,5,14,12,0.0017011165618896484,0.006415128707885742,0.18146610260009766,31,29,28,24,0,1,0,2,0,0,0,0,False,0.1376941204071045,0,0.010163068771362305
6,2,1,0,2,2,8,6,5,4,13,12,0.0016150474548339844,0.006254673004150391,0.10313582420349121,31,27,26,23,0,1,0,2,0,0,0,0,False,0.06206059455871582,0,0.008966207504272461
5,3,2,0,2,2,8,6,5,4,14,12,0.0013670921325683594,0.006173133850097656,0.14337611198425293,30,28,27,23,0,1,0,2,0,0,0,0,False,0.10079336166381836,0,0.009507894515991211
5,5,4,1,2,2,8,6,5,5,15,12,0.001688241958618164,0.007056236267089844,0.2645089626312256,30,30,29,22,0,0,0,0,0,0,0,0,False,0.21929669380187988,0,0.010475873947143555
5,3,2,1,2,2,8,6,5,4,13,12,0.0016829967498779297,0.006340980529785156,0.14578676223754883,30,28,27,24,0,1,0,2,0,0,0,0,False,0.10252833366394043,0,0.010375022888183594
5,3,2,2,3,3,9,9,5,5,14,15,0.0017578601837158203,0.0065898895263671875,0.16075801849365234,32,30,29,29,0,0,0,0,0,0,0,0,False,0.11458444595336914,0,0.01170206069946289
5,5,4,1,3,3,9,7,5,5,15,13,0.0013720989227294922,0.006796121597290039,0.28095412254333496,32,32,31,24,0,0,0,0,0,0,0,0,False,0.2359635829925537,0,0.010753870010375977
5,3,2,1,3,3,9,7,5,5,14,14,0.0017838478088378906,0.006857872009277344,0.155134916305542,32,30,29,26,0,1,0,2,0,0,0,0,False,0.11102819442749023,0,0.010365962982177734
5,3,2,0,3,3,9,6,5,5,15,12,0.001497030258178711,0.00648188591003418,0.15351295471191406,32,30,29,27,0,1,0,4,0,1,0,0,False,0.11089181900024414,0,0.00980234146118164
5,5,4,0,3,3,9,5,5,5,15,10,0.0012848377227783203,0.006712913513183594,0.09343600273132324,32,32,31,20,0,0,0,0,0,0,0,0,True,0.034471988677978516,0.007083892822265625,0.014329910278320312
5,3,2,2,3,1,7,7,5,3,13,13,0.001394033432006836,0.0059299468994140625,0.13200998306274414,32,26,25,25,0,0,0,0,0,0,0,0,False,0.08922624588012695,0,0.010057687759399414
4,4,3,3,3,3,9,9,5,5,15,16,0.0013208389282226562,0.006494045257568359,0.2276599407196045,31,31,30,30,0,0,0,0,0,0,0,0,False,0.18114376068115234,0,0.012001991271972656
4,4,3,1,3,3,9,7,5,5,15,14,0.0013430118560791016,0.0065631866455078125,0.21996712684631348,31,31,30,26,0,1,0,2,0,0,0,0,False,0.17498469352722168,0,0.011057853698730469
4,4,3,1,3,3,9,7,5,5,15,14,0.001352071762084961,0.006730079650878906,0.22495412826538086,31,31,30,26,0,1,0,2,0,0,0,0,False,0.17987823486328125,0,0.011101007461547852
4,4,3,1,3,3,9,6,5,5,15,12,0.0013298988342285156,0.006376028060913086,0.22370195388793945,31,31,30,28,0,1,0,4,0,1,0,0,False,0.1798853874206543,0,0.010276079177856445
4,4,3,0,3,3,9,5,5,5,15,12,0.001245737075805664,0.00652623176574707,0.22743606567382812,31,31,30,23,0,2,0,4,0,0,0,0,False,0.1846752166748047,0,0.009830951690673828
4,4,3,3,3,1,7,7,5,4,14,13,0.0014400482177734375,0.005978107452392578,0.18518400192260742,31,27,26,26,0,0,0,0,0,0,0,0,False,0.14151406288146973,0,0.010296106338500977
7,3,2,1,2,2,5,6,5,5,11,12,0.0016341209411621094,0.005709171295166016,0.1442430019378662,32,28,25,24,1,1,4,2,1,0,0,0,False,0.1018381118774414,0,0.009740114212036133
6,4,1,1,2,2,5,6,5,5,11,13,0.0014216899871826172,0.005548715591430664,0.20264315605163574,31,29,24,24,1,1,4,2,1,0,0,0,False,0.1594705581665039,0,0.010108232498168945
6,2,1,0,2,2,5,6,5,4,11,12,0.0015981197357177734,0.05169510841369629,0.10148787498474121,31,27,24,23,1,1,4,2,1,0,0,0,False,0.060571908950805664,0,0.009177207946777344
6,4,2,1,2,2,5,6,5,5,11,12,0.0016198158264160156,0.005671977996826172,0.17829394340515137,31,29,25,24,1,1,4,2,1,0,0,0,False,0.1353931427001953,0,0.010110139846801758
5,5,1,1,2,2,5,6,5,5,11,12,0.001230001449584961,0.005459308624267578,0.2566409111022949,30,30,24,22,1,0,4,0,1,0,0,0,False,0.2139112949371338,0,0.009752035140991211
5,3,0,0,2,2,5,6,5,4,10,12,0.001379251480102539,0.005413055419921875,0.14290618896484375,30,28,23,23,1,1,4,2,1,0,0,0,False,0.1007986068725586,0,0.009421825408935547
5,3,1,0,2,2,5,6,5,4,11,12,0.0015869140625,0.005527019500732422,0.12517189979553223,30,28,24,23,1,1,4,2,1,0,0,0,False,0.08412480354309082,0,0.009118080139160156
5,3,1,0,3,3,6,7,5,5,11,13,0.0016880035400390625,0.00604701042175293,0.13582682609558105,32,30,26,25,1,1,4,2,1,0,0,0,False,0.09379887580871582,0,0.009725809097290039
5,3,0,0,3,3,6,7,5,5,11,13,0.0014612674713134766,0.005547046661376953,0.1562330722808838,32,30,25,25,1,1,4,2,1,0,0,0,False,0.11322188377380371,0,0.009958744049072266
5,3,1,1,3,3,6,7,5,5,11,12,0.001722097396850586,0.006021976470947266,0.13550901412963867,32,30,26,26,1,1,4,2,1,0,0,0,False,0.09213948249816895,0,0.01014399528503418
5,5,1,1,3,3,6,6,5,5,11,12,0.0013129711151123047,0.006017208099365234,0.27634215354919434,32,32,26,28,1,1,4,4,1,1,0,0,False,0.23254990577697754,0,0.010380983352661133
5,3,0,0,3,1,4,4,5,3,9,9,0.0014259815216064453,0.0051229000091552734,0.12053489685058594,32,26,21,22,1,1,4,4,1,1,0,0,False,0.0808253288269043,0,0.008382081985473633
5,5,1,1,3,3,6,6,5,5,11,12,0.0012819766998291016,0.00598597526550293,0.27606821060180664,32,32,26,28,1,1,4,4,1,1,0,0,False,0.23263096809387207,0,0.010278940200805664
4,4,0,0,3,3,6,7,5,5,11,12,0.0013229846954345703,0.005681037902832031,0.19434404373168945,31,31,25,23,1,0,4,0,1,0,0,0,False,0.15144658088684082,0,0.010130167007446289
4,4,0,0,3,3,6,7,5,5,11,12,0.0013020038604736328,0.005575895309448242,0.1948709487915039,31,31,25,23,1,0,4,0,1,0,0,0,False,0.15205073356628418,0,0.010087251663208008
4,4,0,1,3,3,6,7,5,5,11,13,0.0013048648834228516,0.005882978439331055,0.19229602813720703,31,31,25,26,1,1,4,2,1,0,0,0,False,0.14817118644714355,0,0.010659217834472656
4,4,0,0,3,3,6,6,5,5,11,12,0.0013167858123779297,0.00587010383605957,0.19216418266296387,31,31,25,27,1,1,4,4,1,1,0,0,False,0.1492481231689453,0,0.009699821472167969
4,4,0,0,3,1,4,4,5,4,9,9,0.0014252662658691406,0.005102872848510742,0.14973092079162598,31,27,21,22,1,1,4,4,1,1,0,0,False,0.10988116264343262,0,0.008210897445678711
4,4,0,0,3,3,6,6,5,5,11,12,0.0012278556823730469,0.005769968032836914,0.19085407257080078,31,31,25,27,1,1,4,4,1,1,0,0,False,0.14806222915649414,0,0.009924888610839844
