Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
4,4,0,0,3,3,6,6,5,5,11,11,0.0013058185577392578,0.005527973175048828,0.06249809265136719,31,31,25,25,1,1,4,4,1,1,0,0,False,0.022861480712890625,0,0.009797096252441406
4,4,0,0,3,3,6,6,5,5,11,12,0.0013821125030517578,0.005910634994506836,0.06371402740478516,31,31,25,25,1,1,4,4,1,1,0,0,False,0.022562026977539062,0,0.010938405990600586
4,4,0,0,3,1,4,4,5,4,9,10,0.0013971328735351562,0.0051250457763671875,0.052394866943359375,31,27,21,21,1,1,4,4,1,1,0,0,False,0.013828039169311523,0,0.00900888442993164
4,4,0,0,3,3,6,6,5,5,11,12,0.0012853145599365234,0.005759000778198242,0.06542301177978516,31,31,25,25,1,1,4,4,1,1,0,0,False,0.023292064666748047,0,0.011193990707397461
4,4,0,0,3,3,6,6,5,5,11,11,0.0013608932495117188,0.005827188491821289,0.06248903274536133,31,31,25,25,1,1,4,4,1,1,0,0,False,0.021532535552978516,0,0.010502099990844727
4,4,0,0,3,3,6,6,5,5,11,11,0.0013356208801269531,0.005873918533325195,0.062236785888671875,31,31,25,25,1,1,4,4,1,1,0,0,False,0.021473169326782227,0,0.010632753372192383
7,3,2,2,2,2,8,8,5,5,14,14,0.0016326904296875,0.0063571929931640625,0.13549590110778809,32,28,27,27,0,0,0,0,0,0,0,0,False,0.08851218223571777,0,0.013446807861328125
6,2,1,1,2,2,8,8,5,4,13,13,0.0016291141510009766,0.006284952163696289,0.10926318168640137,31,27,26,26,0,0,0,0,0,0,0,0,False,0.06326723098754883,0,0.013445854187011719
6,4,3,3,2,2,8,8,5,5,14,14,0.001661062240600586,0.0065081119537353516,0.18311715126037598,31,29,28,28,0,0,0,0,0,0,0,0,False,0.1350421905517578,0,0.014235973358154297
6,4,3,3,2,2,8,8,5,5,15,15,0.0014491081237792969,0.00625300407409668,0.18396282196044922,31,29,28,28,0,0,0,0,0,0,0,0,False,0.13565325736999512,0,0.013924837112426758
5,3,2,2,2,2,8,8,5,4,14,14,0.0014069080352783203,0.006161928176879883,0.14646196365356445,30,28,27,27,0,0,0,0,0,0,0,0,False,0.09843087196350098,0,0.013577938079833984
5,3,2,2,2,2,8,8,5,4,13,13,0.0016510486602783203,0.006510019302368164,0.14542007446289062,30,28,27,27,0,0,0,0,0,0,0,0,False,0.09803986549377441,0,0.013489961624145508
5,5,4,4,2,2,8,8,5,5,15,15,0.0012521743774414062,0.00631403923034668,0.25217604637145996,30,30,29,29,0,0,0,0,0,0,0,0,False,0.20405220985412598,0,0.01429295539855957
5,5,4,4,3,3,9,9,5,5,15,15,0.0013470649719238281,0.0066258907318115234,0.2737882137298584,32,32,31,31,0,0,0,0,0,0,0,0,False,0.22361111640930176,0,0.015229225158691406
5,3,2,2,3,3,9,9,5,5,14,15,0.0017342567443847656,0.006635189056396484,0.15876030921936035,32,30,29,29,0,0,0,0,0,0,0,0,False,0.11012434959411621,0,0.014766693115234375
5,5,4,0,3,3,9,7,5,5,15,13,0.0012726783752441406,0.006671905517578125,0.1158299446105957,32,32,31,25,0,1,0,2,0,0,0,0,True,0.04286623001098633,0.007430076599121094,0.02583003044128418
5,3,2,2,3,1,7,7,5,3,13,13,0.001432180404663086,0.00602412223815918,0.12926578521728516,32,26,25,25,0,0,0,0,0,0,0,0,False,0.08387947082519531,0,0.012770652770996094
5,3,2,2,3,3,9,9,5,5,14,14,0.0017228126525878906,0.0066301822662353516,0.15575122833251953,32,30,29,29,0,0,0,0,0,0,0,0,False,0.1082773208618164,0,0.01416921615600586
5,3,2,2,3,3,9,9,5,5,15,15,0.0014977455139160156,0.006362199783325195,0.15504908561706543,32,30,29,29,0,0,0,0,0,0,0,0,False,0.10720515251159668,0,0.013656139373779297
4,4,3,3,3,3,9,9,5,5,15,15,0.0013420581817626953,0.00669097900390625,0.21497416496276855,31,31,30,30,0,0,0,0,0,0,0,0,False,0.16579008102416992,0,0.014931917190551758
4,4,3,3,3,3,9,9,5,5,15,15,0.0013208389282226562,0.006535053253173828,0.2209327220916748,31,31,30,30,0,0,0,0,0,0,0,0,False,0.17193341255187988,0,0.014784097671508789
4,4,3,1,3,3,9,7,5,5,15,15,0.0012900829315185547,0.006412982940673828,0.21565890312194824,31,31,30,26,0,1,0,2,0,0,0,0,False,0.1680152416229248,0,0.013887405395507812
4,4,3,3,3,1,7,7,5,4,14,13,0.0015079975128173828,0.006003856658935547,0.17793989181518555,31,27,26,26,0,0,0,0,0,0,0,0,False,0.1315314769744873,0,0.01310110092163086
4,4,3,3,3,3,9,9,5,5,15,15,0.0013148784637451172,0.0066220760345458984,0.21844720840454102,31,31,30,30,0,0,0,0,0,0,0,0,False,0.1695704460144043,0,0.014966249465942383
4,4,3,3,3,3,9,9,5,5,15,15,0.0013129711151123047,0.0062410831451416016,0.21500706672668457,31,31,30,30,0,0,0,0,0,0,0,0,False,0.1659255027770996,0,0.014791250228881836
7,3,2,0,2,2,8,6,5,5,14,12,0.0016529560089111328,0.0062999725341796875,0.13058114051818848,32,28,27,23,0,1,0,2,0,0,0,0,False,0.08580327033996582,0,0.012564659118652344
6,4,3,0,2,2,8,6,5,5,15,11,0.0014412403106689453,0.006293058395385742,0.22675013542175293,31,29,28,21,0,0,0,0,0,0,0,0,False,0.135664701461792,0,0.05837607383728027
6,4,3,1,2,2,8,6,5,5,14,12,0.0018701553344726562,0.0062601566314697266,0.1784651279449463,31,29,28,24,0,1,0,2,0,0,0,0,False,0.13261103630065918,0,0.013130903244018555
6,2,1,0,2,2,8,6,5,4,13,12,0.0016109943389892578,0.006390094757080078,0.10493206977844238,31,27,26,23,0,1,0,2,0,0,0,0,False,0.06092262268066406,0,0.012178897857666016
5,3,2,0,2,2,8,6,5,4,14,12,0.0013759136199951172,0.006237983703613281,0.14550304412841797,30,28,27,23,0,1,0,2,0,0,0,0,False,0.10019278526306152,0,0.012386798858642578
5,5,4,1,2,2,8,6,5,5,15,12,0.0013701915740966797,0.006518840789794922,0.25774312019348145,30,30,29,22,0,0,0,0,0,0,0,0,False,0.2105705738067627,0,0.01369476318359375
5,3,2,1,2,2,8,6,5,4,13,12,0.0019309520721435547,0.006477832794189453,0.14590215682983398,30,28,27,24,0,1,0,2,0,0,0,0,False,0.09971427917480469,0,0.013201236724853516
5,3,2,2,3,3,9,9,5,5,14,15,0.001711130142211914,0.006567955017089844,0.1593489646911621,32,30,29,29,0,0,0,0,0,0,0,0,False,0.1108846664428711,0,0.014517068862915039
5,5,4,1,3,3,9,7,5,5,15,13,0.001352071762084961,0.006723880767822266,0.2796652317047119,32,32,31,24,0,0,0,0,0,0,0,0,False,0.23193573951721191,0,0.013942718505859375
5,3,2,1,3,3,9,7,5,5,14,14,0.001734018325805664,0.0067670345306396484,0.1544351577758789,32,30,29,26,0,1,0,2,0,0,0,0,False,0.10796070098876953,0,0.013762712478637695
5,3,2,0,3,3,9,6,5,5,15,12,0.001505136489868164,0.006395101547241211,0.15602707862854004,32,30,29,27,0,1,0,4,0,1,0,0,False,0.11040425300598145,0,0.012725114822387695
5,5,4,0,3,3,9,5,5,5,15,14,0.00125885009765625,0.00662994384765625,0.10773682594299316,32,32,31,23,0,2,0,4,0,0,0,0,True,0.03549385070800781,0.006990194320678711,0.02515268325805664
5,3,2,2,3,1,7,7,5,3,13,13,0.0014278888702392578,0.006123065948486328,0.13440990447998047,32,26,25,25,0,0,0,0,0,0,0,0,False,0.08899736404418945,0,0.01271200180053711
4,4,3,3,3,3,9,9,5,5,15,16,0.0013718605041503906,0.0064771175384521484,0.2292189598083496,31,31,30,30,0,0,0,0,0,0,0,0,False,0.1805431842803955,0,0.014969110488891602
4,4,3,1,3,3,9,7,5,5,15,14,0.00131988525390625,0.00652313232421875,0.22043514251708984,31,31,30,26,0,1,0,2,0,0,0,0,False,0.17279648780822754,0,0.014074563980102539
4,4,3,1,3,3,9,7,5,5,15,14,0.0013010501861572266,0.006560087203979492,0.22078728675842285,31,31,30,26,0,1,0,2,0,0,0,0,False,0.17377853393554688,0,0.013911962509155273
4,4,3,1,3,3,9,6,5,5,15,12,0.0012960433959960938,0.006309986114501953,0.22128701210021973,31,31,30,28,0,1,0,4,0,1,0,0,False,0.17476153373718262,0,0.013130903244018555
4,4,3,0,3,3,9,5,5,5,15,12,0.0013098716735839844,0.0065059661865234375,0.22472500801086426,31,31,30,23,0,2,0,4,0,0,0,0,False,0.17899012565612793,0,0.012979984283447266
4,4,3,3,3,1,7,7,5,4,14,13,0.0014240741729736328,0.005936145782470703,0.1851050853729248,31,27,26,26,0,0,0,0,0,0,0,0,False,0.13874578475952148,0,0.0130767822265625
7,3,2,2,2,2,5,5,5,5,11,11,0.0016422271728515625,0.0056819915771484375,0.09948396682739258,32,28,25,25,1,1,4,4,1,1,0,0,False,0.05612778663635254,0,0.011543035507202148
6,4,1,1,2,2,5,5,5,5,11,11,0.0014040470123291016,0.005591154098510742,0.07298517227172852,31,29,24,24,1,1,4,4,1,1,0,0,False,0.0320127010345459,0,0.010311365127563477
6,2,1,1,2,2,5,5,5,4,11,11,0.0016078948974609375,0.005537748336791992,0.07548284530639648,31,27,24,24,1,1,4,4,1,1,0,0,False,0.03385138511657715,0,0.010879755020141602
6,4,2,2,2,2,5,5,5,5,11,11,0.0016376972198486328,0.005712032318115234,0.10278105735778809,31,29,25,25,1,1,4,4,1,1,0,0,False,0.059812307357788086,0,0.011445760726928711
5,5,1,1,2,2,5,5,5,5,11,11,0.0012378692626953125,0.005675077438354492,0.07186102867126465,30,30,24,24,1,1,4,4,1,1,0,0,False,0.031450510025024414,0,0.010233879089355469
5,3,0,0,2,2,5,5,5,4,10,10,0.0013740062713623047,0.005388975143432617,0.05702495574951172,30,28,23,23,1,1,4,4,1,1,0,0,False,0.017544269561767578,0,0.009633302688598633
5,3,1,1,2,2,5,5,5,4,11,11,0.0015857219696044922,0.005530118942260742,0.07906079292297363,30,28,24,24,1,1,4,4,1,1,0,0,False,0.03675961494445801,0,0.010906696319580078
5,3,1,1,3,3,6,6,5,5,11,11,0.0017070770263671875,0.0060498714447021484,0.08961796760559082,32,30,26,26,1,1,4,4,1,1,0,0,False,0.045594215393066406,0,0.012095928192138672
5,3,0,0,3,3,6,6,5,5,11,11,0.001444101333618164,0.005569934844970703,0.06363201141357422,32,30,25,25,1,1,4,4,1,1,0,0,False,0.022777080535888672,0,0.010308027267456055
5,3,1,1,3,3,6,6,5,5,11,12,0.001756906509399414,0.005959033966064453,0.0892789363861084,32,30,26,26,1,1,4,4,1,1,0,0,False,0.04510092735290527,0,0.01209115982055664
5,5,1,1,3,3,6,6,5,5,11,11,0.0013492107391357422,0.0060272216796875,0.08262968063354492,32,32,26,26,1,1,4,4,1,1,0,0,False,0.03962850570678711,0,0.011766910552978516
5,3,0,0,3,1,4,4,5,3,9,9,0.0014190673828125,0.005137920379638672,0.0523991584777832,32,26,21,21,1,1,4,4,1,1,0,0,False,0.014109611511230469,0,0.008957624435424805
5,5,1,1,3,3,6,6,5,5,11,11,0.0012688636779785156,0.0061109066009521484,0.08559608459472656,32,32,26,26,1,1,4,4,1,1,0,0,False,0.04186081886291504,0,0.011996984481811523
4,4,0,0,3,3,6,6,5,5,11,11,0.0013668537139892578,0.005635976791381836,0.06291413307189941,31,31,25,25,1,1,4,4,1,1,0,0,False,0.022558927536010742,0,0.01063680648803711
4,4,0,0,3,3,6,6,5,5,11,11,0.0012888908386230469,0.005489349365234375,0.06366205215454102,31,31,25,25,1,1,4,4,1,1,0,0,False,0.022893905639648438,0,0.010240793228149414
4,4,0,0,3,3,6,6,5,5,11,11,0.0013239383697509766,0.00582122802734375,0.062480926513671875,31,31,25,25,1,1,4,4,1,1,0,0,False,0.021701574325561523,0,0.010516881942749023
4,4,0,0,3,3,6,6,5,5,11,11,0.0013246536254882812,0.0058519840240478516,0.06199288368225098,31,31,25,25,1,1,4,4,1,1,0,0,False,0.021490097045898438,0,0.010511159896850586
4,4,0,0,3,1,4,4,5,4,9,9,0.0013964176177978516,0.005080223083496094,0.05251908302307129,31,27,21,21,1,1,4,4,1,1,0,0,False,0.014210939407348633,0,0.00896906852722168
