Num_Qubits,Num_Layers,Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_CCX,L2_CCX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
10,20,18,18,18,10,43,43,43,41,0,0,20,20,20,22,0.003019094467163086,0.009622812271118164,29.808068990707397,104,104,104,92,0,0,0,0,0,0,0,0,True,29.70016860961914,0.028423786163330078,0.027496337890625
10,20,20,20,20,18,46,46,46,46,0,0,20,20,20,22,0.0033981800079345703,0.01040506362915039,54.29360318183899,112,112,112,110,0,0,0,0,0,0,0,0,True,54.2204806804657,0.011505603790283203,0.018545150756835938
10,20,23,23,23,11,45,45,45,41,0,0,20,20,20,23,0.0035247802734375,0.011845827102661133,48.230775117874146,113,113,113,95,0,1,0,2,0,0,0,0,True,48.08459210395813,0.04083538055419922,0.03557014465332031
10,20,29,29,29,23,44,44,44,44,0,0,20,20,20,25,0.0032482147216796875,0.010130882263183594,101.98732113838196,117,117,117,111,0,0,0,0,0,0,0,0,True,101.84189009666443,0.03729104995727539,0.03038644790649414
10,20,20,20,20,16,44,44,44,42,0,0,20,20,20,25,0.003185749053955078,0.009485006332397461,48.170790910720825,108,108,108,100,0,0,0,0,0,0,0,0,True,48.07632827758789,0.021047115325927734,0.023079395294189453
10,20,24,24,21,18,45,45,42,43,0,0,20,20,20,24,0.0031180381774902344,0.009816169738769531,65.01817798614502,114,114,111,104,1,0,4,0,1,0,0,0,True,64.88472175598145,0.03551197052001953,0.029934167861938477
10,20,20,20,20,18,37,37,37,37,0,0,20,20,20,29,0.002949953079223633,0.008713960647583008,46.19608426094055,94,94,94,92,0,0,0,0,0,0,0,0,True,46.13284730911255,0.008758068084716797,0.016484975814819336
10,20,29,29,29,17,38,38,38,38,0,0,20,20,20,28,0.0031659603118896484,0.009439945220947266,63.51612901687622,105,105,105,93,0,0,0,0,0,0,0,0,True,63.341405630111694,0.05306529998779297,0.03907966613769531
10,20,24,24,24,16,44,44,44,44,0,0,20,20,20,26,0.003116130828857422,0.009912967681884766,58.15803909301758,112,112,112,104,0,0,0,0,0,0,0,0,True,58.00423502922058,0.04468178749084473,0.03495383262634277
10,20,19,19,19,15,45,45,45,45,0,0,20,20,20,24,0.0030710697174072266,0.010970830917358398,45.1483690738678,109,109,109,105,0,0,0,0,0,0,0,0,True,45.07821607589722,0.010782003402709961,0.01787567138671875
10,20,26,26,25,15,42,42,40,40,0,0,20,20,20,26,0.0031957626342773438,0.010137081146240234,62.77375316619873,110,110,107,97,1,1,2,2,0,0,0,0,True,62.59679698944092,0.05304408073425293,0.04057645797729492
10,20,21,21,21,18,39,39,39,37,0,0,20,20,20,26,0.0029969215393066406,0.009135723114013672,57.89801907539368,99,99,99,94,0,1,0,2,0,0,0,0,True,57.82824683189392,0.010241031646728516,0.017290115356445312
10,20,19,19,19,15,41,41,41,41,0,0,20,20,20,27,0.0030469894409179688,0.009373903274536133,44.221384048461914,101,101,101,97,0,0,0,0,0,0,0,0,True,44.13200831413269,0.019443511962890625,0.022212743759155273
10,20,17,17,17,13,38,38,38,38,0,0,20,20,20,27,0.003031015396118164,0.00989532470703125,36.30052089691162,93,93,93,89,0,0,0,0,0,0,0,0,True,36.21633839607239,0.017702817916870117,0.02194833755493164
10,20,17,17,17,15,48,48,48,48,0,0,20,20,20,26,0.0031518936157226562,0.010154962539672852,49.22864103317261,113,113,113,111,0,0,0,0,0,0,0,0,True,49.154181480407715,0.011926651000976562,0.018598318099975586
10,20,21,21,21,19,37,37,37,37,0,0,20,20,20,27,0.003015756607055664,0.009567022323608398,56.38044190406799,95,95,95,93,0,0,0,0,0,0,0,0,True,56.31404900550842,0.008988142013549805,0.01630687713623047
10,20,24,24,23,15,41,41,39,39,0,0,20,20,19,27,0.003268003463745117,0.011555910110473633,53.99603986740112,106,106,103,95,1,1,2,2,0,0,0,0,True,53.90102553367615,0.02056884765625,0.02324843406677246
10,20,23,23,21,11,40,40,37,38,0,0,20,20,20,22,0.0030639171600341797,0.009426116943359375,42.89320492744446,103,103,101,89,1,1,4,2,1,0,0,0,True,42.760499238967896,0.0370638370513916,0.032347917556762695
10,15,16,16,15,13,29,29,27,27,0,0,15,15,14,18,0.002846956253051758,0.008460044860839844,33.047024726867676,74,74,71,69,1,1,2,2,0,0,0,0,True,32.994006872177124,0.00628209114074707,0.014317035675048828
10,15,20,20,20,20,27,27,27,27,0,0,15,15,15,18,0.0026731491088867188,0.007337093353271484,50.28861212730408,74,74,74,74,0,0,0,0,0,0,0,0,False,50.24958658218384,0,0.009594917297363281
10,15,11,11,11,9,38,38,38,38,0,0,15,15,15,20,0.0028569698333740234,0.008533954620361328,22.626874685287476,87,87,87,85,0,0,0,0,0,0,0,0,True,22.57253360748291,0.007667064666748047,0.015654802322387695
10,15,12,12,12,8,25,25,25,25,0,0,15,15,15,16,0.0025849342346191406,0.006700038909912109,12.475101947784424,62,62,62,58,0,0,0,0,0,0,0,0,True,12.433864116668701,0.005289554595947266,0.011942863464355469
10,15,14,14,14,12,34,34,34,34,0,0,15,15,15,21,0.0030210018157958984,0.008481979370117188,25.921406030654907,82,82,82,80,0,0,0,0,0,0,0,0,True,25.86919116973877,0.007012367248535156,0.014429807662963867
10,15,23,23,21,13,31,31,29,29,0,0,15,15,14,17,0.0029680728912353516,0.008173942565917969,43.826292276382446,85,85,81,73,1,1,2,2,0,0,0,0,True,43.732500076293945,0.021850109100341797,0.022635936737060547
10,15,18,18,18,14,26,26,26,26,0,0,15,15,15,16,0.0028901100158691406,0.007296085357666016,28.0242280960083,70,70,70,66,0,0,0,0,0,0,0,0,True,27.974269151687622,0.006319284439086914,0.012875795364379883
10,15,14,14,14,8,27,27,27,27,0,0,15,15,15,19,0.0028200149536132812,0.008280038833618164,15.751346111297607,68,68,68,62,0,0,0,0,0,0,0,0,True,15.69198989868164,0.01118779182434082,0.016083717346191406
10,15,22,22,22,20,30,30,30,30,0,0,15,15,15,18,0.003022909164428711,0.008520126342773438,64.79233312606812,82,82,82,80,0,0,0,0,0,0,0,0,True,64.7286536693573,0.00814509391784668,0.01462411880493164
10,15,19,19,19,17,33,33,33,33,0,0,15,15,15,23,0.003025054931640625,0.00851893424987793,48.217387676239014,85,85,85,83,0,0,0,0,0,0,0,0,True,48.15676689147949,0.007850885391235352,0.015176057815551758
10,15,15,15,15,9,31,31,31,29,0,0,15,15,15,19,0.0029611587524414062,0.008931159973144531,21.863688945770264,77,77,77,67,0,0,0,0,0,0,0,0,True,21.78196144104004,0.019221067428588867,0.021471023559570312
10,15,16,16,16,12,24,24,24,24,0,0,15,15,15,19,0.0027201175689697266,0.007136106491088867,23.992403030395508,64,64,64,60,0,0,0,0,0,0,0,0,True,23.931464433670044,0.01137399673461914,0.015691757202148438
10,15,19,19,14,11,29,29,23,27,0,0,15,15,13,21,0.002827882766723633,0.008232355117797852,28.003003358840942,77,77,66,65,3,0,6,0,0,0,0,0,True,27.909695148468018,0.02327871322631836,0.024164199829101562
10,15,11,11,9,9,30,30,28,28,0,0,15,15,13,17,0.002485990524291992,0.007500171661376953,14.736735105514526,71,71,67,65,1,0,2,0,0,0,0,0,True,14.692329406738281,0.005983114242553711,0.013020992279052734
10,15,19,19,19,15,32,32,32,32,0,0,15,15,15,16,0.002825021743774414,0.009685754776000977,42.75057888031006,83,83,83,79,0,0,0,0,0,0,0,0,True,42.674537897109985,0.01476597785949707,0.019290447235107422
10,15,11,11,11,11,30,30,30,30,0,0,15,15,15,14,0.0027818679809570312,0.007853984832763672,22.739166975021362,71,71,71,71,0,0,0,0,0,0,0,0,False,22.707115411758423,0,0.009537220001220703
10,15,19,19,19,17,31,31,31,31,0,0,15,15,15,24,0.0028939247131347656,0.007967948913574219,47.24146008491516,81,81,81,79,0,0,0,0,0,0,0,0,True,47.18199968338013,0.007544994354248047,0.014532804489135742
10,15,18,18,16,13,26,26,24,24,0,0,15,15,15,19,0.002804994583129883,0.007752895355224609,31.724066972732544,70,70,66,63,1,1,2,2,0,0,0,0,True,31.65857696533203,0.011980533599853516,0.0170290470123291
10,15,13,13,13,11,27,27,27,27,0,0,15,15,15,15,0.0024428367614746094,0.0070209503173828125,21.59988784790039,67,67,67,65,0,0,0,0,0,0,0,0,True,21.552873611450195,0.00591731071472168,0.013097286224365234
10,15,20,20,20,14,30,30,30,28,0,0,15,15,15,22,0.0028078556060791016,0.007456064224243164,41.80172085762024,80,80,80,72,0,1,0,2,0,0,0,0,True,41.72785401344299,0.013670682907104492,0.01893138885498047
10,15,16,16,16,14,30,30,30,30,0,0,15,15,15,23,0.0028150081634521484,0.008177042007446289,33.16505002975464,76,76,76,74,0,0,0,0,0,0,0,0,True,33.11269783973694,0.0065762996673583984,0.014071226119995117
10,15,14,14,13,9,35,35,33,33,0,0,15,15,14,19,0.0028672218322753906,0.007948160171508789,22.98988127708435,84,84,81,77,1,1,2,2,0,0,0,0,True,22.938491582870483,0.007436990737915039,0.014330863952636719
10,15,19,19,15,11,33,33,29,29,0,0,15,15,14,19,0.002847909927368164,0.009407997131347656,30.83901596069336,85,85,77,73,2,2,4,4,0,0,0,0,True,30.7482590675354,0.021454811096191406,0.023291826248168945
10,15,16,16,16,14,29,29,29,29,0,0,15,15,15,18,0.0025589466094970703,0.007628917694091797,34.398229122161865,74,74,74,72,0,0,0,0,0,0,0,0,True,34.3460259437561,0.006891727447509766,0.013586044311523438
10,15,21,21,18,15,34,34,32,34,0,0,15,15,15,20,0.0026879310607910156,0.00802302360534668,38.71975803375244,89,89,82,83,0,0,0,0,0,0,0,0,True,38.64254665374756,0.016222238540649414,0.019711732864379883
10,15,24,24,22,12,28,28,26,26,0,0,15,15,14,18,0.002749919891357422,0.008024215698242188,37.49147319793701,80,80,76,66,1,1,2,2,0,0,0,0,True,37.38466739654541,0.027820825576782227,0.02703690528869629
10,15,18,18,17,15,36,36,34,34,0,0,15,15,15,18,0.0029900074005126953,0.009035825729370117,43.25939893722534,90,90,87,85,1,1,2,2,0,0,0,0,True,43.199039697647095,0.0081939697265625,0.015463829040527344
10,15,15,15,15,15,33,33,33,33,0,0,15,15,15,18,0.0025949478149414062,0.00781393051147461,33.91505694389343,81,81,81,81,0,0,0,0,0,0,0,0,False,33.87898063659668,0,0.009982824325561523
10,15,16,16,14,13,28,28,26,26,0,0,15,15,13,17,0.002916097640991211,0.007836103439331055,32.06236004829407,72,72,68,67,1,1,2,2,0,0,0,0,True,32.01145386695862,0.006179332733154297,0.013561725616455078
10,15,20,20,20,12,36,36,36,36,0,0,15,15,15,24,0.0031549930572509766,0.009649276733398438,38.58742713928223,92,92,92,84,0,0,0,0,0,0,0,0,True,38.487568378448486,0.025133371353149414,0.024681806564331055
10,15,17,17,17,11,26,26,26,26,0,0,15,15,15,16,0.0028018951416015625,0.008133172988891602,21.750147104263306,69,69,69,63,0,0,0,0,0,0,0,0,True,21.68925976753235,0.011272907257080078,0.016215801239013672
10,15,18,18,18,16,31,31,31,31,0,0,15,15,15,16,0.0030829906463623047,0.009273052215576172,41.774803161621094,80,80,80,78,0,0,0,0,0,0,0,0,True,41.71768832206726,0.00738525390625,0.014409542083740234
10,15,19,19,19,13,29,29,29,29,0,0,15,15,15,17,0.002650022506713867,0.007559776306152344,27.979651927947998,77,77,77,71,0,0,0,0,0,0,0,0,True,27.912200450897217,0.013259410858154297,0.017617225646972656
10,15,13,13,13,13,26,26,26,26,0,0,15,15,15,19,0.0028290748596191406,0.0072481632232666016,23.8128821849823,65,65,65,65,0,0,0,0,0,0,0,0,False,23.781201601028442,0,0.008884191513061523
10,15,20,20,16,10,40,40,36,34,0,0,15,15,14,21,0.0030341148376464844,0.009790182113647461,32.882750034332275,100,100,92,78,2,0,4,0,0,0,0,0,True,32.74402642250061,0.040688514709472656,0.034029483795166016
10,15,17,17,17,15,32,32,32,32,0,0,15,15,15,19,0.0027320384979248047,0.007899284362792969,36.29002594947815,81,81,81,79,0,0,0,0,0,0,0,0,True,36.233465909957886,0.007568836212158203,0.014722824096679688
10,15,14,14,14,8,24,24,24,24,0,0,15,15,15,16,0.0023412704467773438,0.006797075271606445,14.446926832199097,62,62,62,56,0,0,0,0,0,0,0,0,True,14.379311800003052,0.015200138092041016,0.018105745315551758
10,15,9,9,7,3,33,33,31,31,0,0,15,15,14,16,0.002920866012573242,0.009804010391235352,10.55228304862976,75,75,71,67,1,1,2,2,0,0,0,0,True,10.490918397903442,0.01248788833618164,0.017632484436035156
10,15,11,11,11,11,26,26,26,26,0,0,15,15,15,15,0.0027000904083251953,0.0071468353271484375,16.5827419757843,63,63,63,63,0,0,0,0,0,0,0,0,False,16.553013801574707,0,0.008769512176513672
10,15,14,14,13,11,29,29,26,26,0,0,15,15,14,20,0.0028760433197021484,0.008961200714111328,25.829430103302002,72,72,71,69,1,1,4,4,1,1,0,0,True,25.778894186019897,0.006293296813964844,0.013291120529174805
10,15,14,14,14,12,28,28,28,28,0,0,15,15,15,19,0.0025069713592529297,0.007071971893310547,22.91920518875122,70,70,70,68,0,0,0,0,0,0,0,0,True,22.87235140800476,0.006062984466552734,0.01268458366394043
10,15,14,14,14,12,35,35,35,33,0,0,15,15,15,23,0.0029807090759277344,0.008611202239990234,27.124342918395996,84,84,84,78,0,0,0,0,0,0,0,0,True,27.0715012550354,0.007422924041748047,0.014647483825683594
10,15,16,16,16,12,35,35,35,35,0,0,15,15,15,17,0.002813100814819336,0.00857400894165039,28.76071071624756,86,86,86,82,0,0,0,0,0,0,0,0,True,28.70504140853882,0.00817418098449707,0.015153169631958008
10,15,17,17,17,17,30,30,30,30,0,0,15,15,15,18,0.002608060836791992,0.007512092590332031,45.743858098983765,77,77,77,77,0,0,0,0,0,0,0,0,False,45.70429015159607,0,0.01005697250366211
10,15,25,25,25,17,29,29,29,29,0,0,15,15,15,21,0.0028150081634521484,0.00751495361328125,47.17845010757446,83,83,83,75,0,0,0,0,0,0,0,0,True,47.08418273925781,0.021889209747314453,0.022684812545776367
10,15,19,19,19,15,32,32,32,32,0,0,15,15,15,19,0.003062009811401367,0.008500099182128906,44.57370901107788,83,83,83,79,0,0,0,0,0,0,0,0,True,44.49584603309631,0.014864921569824219,0.019518375396728516
10,15,19,19,19,19,40,40,40,40,0,0,15,15,15,25,0.0032188892364501953,0.009509086608886719,64.3036961555481,99,99,99,99,0,0,0,0,0,0,0,0,False,64.25867199897766,0,0.011848926544189453
10,15,16,16,14,11,27,27,25,25,0,0,15,15,15,16,0.0027620792388916016,0.007548093795776367,31.206629991531372,70,70,66,63,1,1,2,2,0,0,0,0,True,31.15619730949402,0.00599217414855957,0.013202667236328125
10,15,11,11,11,9,28,28,28,28,0,0,15,15,15,20,0.002444028854370117,0.0070648193359375,16.797915935516357,67,67,67,65,0,0,0,0,0,0,0,0,True,16.752179622650146,0.005826234817504883,0.012593746185302734
10,15,14,14,14,14,31,31,31,31,0,0,15,15,15,21,0.0026340484619140625,0.007663249969482422,30.7155978679657,76,76,76,76,0,0,0,0,0,0,0,0,False,30.678832530975342,0,0.010225057601928711
10,10,13,13,13,9,21,21,21,21,0,0,10,10,10,10,0.0022771358489990234,0.006163835525512695,13.85405707359314,55,55,55,51,0,0,0,0,0,0,0,0,True,13.814089298248291,0.0047872066497802734,0.01053166389465332
10,10,13,13,13,11,26,26,26,26,0,0,10,10,10,18,0.0025169849395751953,0.008582830429077148,22.037107944488525,65,65,65,63,0,0,0,0,0,0,0,0,True,21.989631414413452,0.005487918853759766,0.012752532958984375
10,10,10,10,10,7,22,22,22,20,0,0,10,10,10,11,0.0026929378509521484,0.006443023681640625,12.024688243865967,54,54,54,49,0,1,0,2,0,0,0,0,True,11.98520016670227,0.004334688186645508,0.011058807373046875
10,10,9,9,9,9,19,19,19,19,0,0,10,10,10,12,0.0026018619537353516,0.0059490203857421875,11.852271795272827,47,47,47,47,0,0,0,0,0,0,0,0,False,11.825664520263672,0,0.007451295852661133
10,10,11,11,8,4,17,17,15,15,0,0,10,10,10,7,0.002512216567993164,0.005527973175048828,8.774113178253174,45,45,38,34,0,0,0,0,0,0,0,0,True,8.738916635513306,0.003995656967163086,0.009451150894165039
10,10,12,12,12,12,18,18,18,18,0,0,10,10,10,16,0.0022821426391601562,0.0063169002532958984,19.596657752990723,48,48,48,48,0,0,0,0,0,0,0,0,False,19.566107034683228,0,0.007765293121337891
10,10,13,13,13,13,22,22,22,22,0,0,10,10,10,14,0.002424955368041992,0.0063321590423583984,24.507419109344482,57,57,57,57,0,0,0,0,0,0,0,0,False,24.476596117019653,0,0.008458137512207031
10,10,13,13,13,13,20,20,20,20,0,0,10,10,10,12,0.002240896224975586,0.0058629512786865234,22.87663984298706,53,53,53,53,0,0,0,0,0,0,0,0,False,22.846775770187378,0,0.0078089237213134766
10,10,8,8,8,4,15,15,15,15,0,0,10,10,10,10,0.0023641586303710938,0.006008148193359375,3.9125046730041504,38,38,38,34,0,0,0,0,0,0,0,0,True,3.8815479278564453,0.0034270286560058594,0.008960723876953125
10,10,13,13,12,11,29,29,27,29,0,0,10,10,10,16,0.0025098323822021484,0.007376909255981445,23.721789836883545,71,71,68,69,1,0,2,0,0,0,0,0,True,23.674692630767822,0.0060176849365234375,0.012878656387329102
10,10,12,12,12,10,21,21,21,21,0,0,10,10,10,11,0.0022559165954589844,0.006574153900146484,16.90284013748169,54,54,54,52,0,0,0,0,0,0,0,0,True,16.86211109161377,0.004644155502319336,0.010982513427734375
10,10,14,14,14,12,19,19,19,19,0,0,10,10,10,11,0.0026009082794189453,0.006360054016113281,20.615081310272217,52,52,52,50,0,0,0,0,0,0,0,0,True,20.574236154556274,0.004522800445556641,0.010523080825805664
10,10,14,14,14,12,18,18,18,18,0,0,10,10,10,11,0.002653837203979492,0.0060808658599853516,18.79382300376892,50,50,50,48,0,0,0,0,0,0,0,0,True,18.75285816192627,0.004395008087158203,0.010392189025878906
10,10,15,15,13,11,17,17,15,15,0,0,10,10,10,9,0.0023069381713867188,0.006006956100463867,17.437705039978027,49,49,45,41,1,0,2,0,0,0,0,0,True,17.388798713684082,0.007973194122314453,0.0124969482421875
10,10,12,12,12,12,22,22,22,22,0,0,10,10,10,14,0.0023288726806640625,0.006176948547363281,19.962564945220947,56,56,56,56,0,0,0,0,0,0,0,0,False,19.931655406951904,0,0.00825190544128418
10,10,10,10,10,8,16,16,16,16,0,0,10,10,10,13,0.0024831295013427734,0.0056760311126708984,10.551241874694824,42,42,42,40,0,0,0,0,0,0,0,0,True,10.515354633331299,0.0038061141967773438,0.009647130966186523
10,10,12,12,12,6,18,18,18,18,0,0,10,10,10,11,0.0025789737701416016,0.006025791168212891,7.5069849491119385,48,48,48,42,0,0,0,0,0,0,0,0,True,7.462315082550049,0.00758671760559082,0.01263880729675293
10,10,14,14,14,10,19,19,19,19,0,0,10,10,10,11,0.002389192581176758,0.005919933319091797,15.390318870544434,52,52,52,48,0,0,0,0,0,0,0,0,True,15.350030183792114,0.004678964614868164,0.010537862777709961
10,10,9,9,9,7,20,20,20,20,0,0,10,10,10,15,0.0023081302642822266,0.005952596664428711,8.491859912872314,49,49,49,47,0,0,0,0,0,0,0,0,True,8.456343173980713,0.003923177719116211,0.010035276412963867
