Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
10,2,2,2,2,2,2,2,5,3,3,3,0.0010690689086914062,0.0026082992553710938,0.06040811538696289,14,6,6,6,0,0,0,0,0,0,0,0,False,0.02633190155029297,0,0.005308628082275391
9,1,1,1,2,2,2,2,5,3,3,3,0.000965118408203125,0.0024330615997314453,0.044106245040893555,13,5,5,5,0,0,0,0,0,0,0,0,False,0.011530876159667969,0,0.004716634750366211
9,3,3,3,2,2,2,2,5,3,3,3,0.0010750293731689453,0.0026509761810302734,0.08832097053527832,13,7,7,7,0,0,0,0,0,0,0,0,False,0.05343985557556152,0,0.0058441162109375
9,1,1,1,2,2,2,2,5,3,3,3,0.0009768009185791016,0.0025148391723632812,0.04325509071350098,13,5,5,5,0,0,0,0,0,0,0,0,False,0.010985612869262695,0,0.00450587272644043
8,0,0,0,2,2,2,2,5,2,2,2,0.0008220672607421875,0.002269268035888672,0.03560996055603027,12,4,4,4,0,0,0,0,0,0,0,0,False,0.00416254997253418,0,0.004370927810668945
8,2,2,2,2,2,2,2,5,3,3,3,0.0010459423065185547,0.002902984619140625,0.061309099197387695,12,6,6,6,0,0,0,0,0,0,0,0,False,0.026900768280029297,0,0.005461215972900391
8,2,2,2,2,2,2,2,5,3,3,3,0.001049041748046875,0.002630949020385742,0.06129908561706543,12,6,6,6,0,0,0,0,0,0,0,0,False,0.026920557022094727,0,0.005296945571899414
8,2,2,2,3,3,3,3,5,3,3,5,0.0012412071228027344,0.0030930042266845703,0.07245588302612305,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03476595878601074,0,0.007148265838623047
8,2,2,2,3,3,3,3,5,3,3,3,0.001219034194946289,0.0034379959106445312,0.07278108596801758,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03477764129638672,0,0.007410764694213867
8,2,2,2,3,3,3,3,5,3,3,3,0.0012350082397460938,0.003629922866821289,0.0713968276977539,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03388071060180664,0,0.007148027420043945
8,0,0,0,3,3,3,3,5,3,3,3,0.0010056495666503906,0.0028209686279296875,0.04095602035522461,14,6,6,6,0,0,0,0,0,0,0,0,False,0.006336212158203125,0,0.0050356388092041016
8,2,2,1,3,3,3,1,5,3,3,3,0.0012209415435791016,0.003381967544555664,0.07117795944213867,14,8,8,5,0,1,0,2,0,0,0,0,False,0.03556418418884277,0,0.005925893783569336
8,0,0,0,3,1,1,1,5,1,1,1,0.0008928775787353516,0.0021131038665771484,0.0305178165435791,14,2,2,2,0,0,0,0,0,0,0,0,False,0.0012187957763671875,0,0.0028040409088134766
7,1,1,1,3,3,3,3,5,3,3,4,0.0011098384857177734,0.002892017364501953,0.05001997947692871,13,7,7,7,0,0,0,0,0,0,0,0,False,0.01510000228881836,0,0.0058557987213134766
7,1,1,1,3,3,3,3,5,3,3,3,0.0010979175567626953,0.003031015396118164,0.0507199764251709,13,7,7,7,0,0,0,0,0,0,0,0,False,0.015743732452392578,0,0.006005287170410156
7,1,1,1,3,3,3,3,5,3,3,3,0.0010139942169189453,0.0027871131896972656,0.0483698844909668,13,7,7,7,0,0,0,0,0,0,0,0,False,0.014592885971069336,0,0.005501985549926758
7,1,1,1,3,3,3,3,5,3,3,3,0.001035928726196289,0.0026247501373291016,0.051093101501464844,13,7,7,7,0,0,0,0,0,0,0,0,False,0.016955852508544922,0,0.005257129669189453
7,1,1,0,3,3,3,1,5,3,3,2,0.0009531974792480469,0.0027718544006347656,0.04941892623901367,13,7,7,4,0,1,0,2,0,0,0,0,False,0.016143083572387695,0,0.004857063293457031
7,1,1,1,3,1,1,1,5,2,2,2,0.0009868144989013672,0.0021538734436035156,0.035173892974853516,13,3,3,3,0,0,0,0,0,0,0,0,False,0.005311250686645508,0,0.0030519962310791016
10,2,2,2,2,2,2,2,5,3,3,3,0.0010449886322021484,0.002657651901245117,0.060579776763916016,14,6,6,6,0,0,0,0,0,0,0,0,False,0.02630019187927246,0,0.005375862121582031
9,1,1,1,2,2,2,2,5,3,3,2,0.0009777545928955078,0.002580881118774414,0.04460597038269043,13,5,5,5,0,0,0,0,0,0,0,0,False,0.011685371398925781,0,0.0047986507415771484
9,1,1,1,2,2,2,2,5,3,3,3,0.000942230224609375,0.0024580955505371094,0.043277740478515625,13,5,5,5,0,0,0,0,0,0,0,0,False,0.010955810546875,0,0.0044858455657958984
9,3,3,3,2,2,2,2,5,3,3,3,0.0010800361633300781,0.002664804458618164,0.08915185928344727,13,7,7,7,0,0,0,0,0,0,0,0,False,0.054262638092041016,0,0.00569915771484375
8,2,2,2,2,2,2,2,5,3,3,3,0.0009551048278808594,0.002586841583251953,0.0618438720703125,12,6,6,6,0,0,0,0,0,0,0,0,False,0.02739548683166504,0,0.0052661895751953125
8,0,0,0,2,2,2,2,5,2,2,2,0.0008378028869628906,0.0022432804107666016,0.03590512275695801,12,4,4,4,0,0,0,0,0,0,0,0,False,0.0042002201080322266,0,0.004230976104736328
8,2,2,2,2,2,2,2,5,3,3,3,0.0010330677032470703,0.0025238990783691406,0.06085801124572754,12,6,6,6,0,0,0,0,0,0,0,0,False,0.026726245880126953,0,0.0054090023040771484
8,2,2,2,3,3,3,3,5,3,3,4,0.0011601448059082031,0.003016948699951172,0.07017183303833008,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03403496742248535,0,0.006422281265258789
8,0,0,0,3,3,3,3,5,3,3,3,0.0009310245513916016,0.002485036849975586,0.04006195068359375,14,6,6,6,0,0,0,0,0,0,0,0,False,0.006237506866455078,0,0.005144357681274414
8,2,2,2,3,3,3,3,5,3,3,4,0.0012369155883789062,0.003125905990600586,0.06985974311828613,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03411674499511719,0,0.0064678192138671875
8,2,2,2,3,3,3,3,5,3,3,4,0.0011279582977294922,0.0032219886779785156,0.0695948600769043,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03460550308227539,0,0.0060732364654541016
8,0,0,0,3,1,1,1,5,1,1,1,0.0008823871612548828,0.0020198822021484375,0.03020310401916504,14,2,2,2,0,0,0,0,0,0,0,0,False,0.0011706352233886719,0,0.0027425289154052734
8,2,2,1,3,3,3,1,5,3,3,2,0.0010018348693847656,0.002844095230102539,0.06921005249023438,14,8,8,5,0,1,0,2,0,0,0,0,False,0.03566718101501465,0,0.0052835941314697266
7,1,1,1,3,3,3,3,5,3,3,4,0.0010190010070800781,0.0027990341186523438,0.04840803146362305,13,7,7,7,0,0,0,0,0,0,0,0,False,0.014794111251831055,0,0.0054171085357666016
7,1,1,1,3,3,3,3,5,3,3,3,0.0010042190551757812,0.0025510787963867188,0.05096006393432617,13,7,7,7,0,0,0,0,0,0,0,0,False,0.01682734489440918,0,0.0055141448974609375
7,1,1,1,3,3,3,3,5,3,3,4,0.0010781288146972656,0.002827882766723633,0.04952692985534668,13,7,7,7,0,0,0,0,0,0,0,0,False,0.01499176025390625,0,0.005789041519165039
7,1,1,1,3,3,3,3,5,3,3,4,0.0010881423950195312,0.002888917922973633,0.049295902252197266,13,7,7,7,0,0,0,0,0,0,0,0,False,0.015234708786010742,0,0.005488872528076172
7,1,1,1,3,1,1,1,5,2,2,2,0.0009648799896240234,0.0021009445190429688,0.03461885452270508,13,3,3,3,0,0,0,0,0,0,0,0,False,0.005267620086669922,0,0.002956867218017578
7,1,1,0,3,3,3,1,5,3,3,2,0.0009701251983642578,0.0027570724487304688,0.0496220588684082,13,7,7,4,0,1,0,2,0,0,0,0,False,0.01688218116760254,0,0.004734992980957031
9,1,1,1,2,2,2,2,5,3,3,2,0.0011599063873291016,0.0026111602783203125,0.04424309730529785,13,5,5,5,0,0,0,0,0,0,0,0,False,0.011601448059082031,0,0.004776954650878906
