Num_Qubits,Num_Layers,Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_CCX,L2_CCX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
10,20,22,22,16,16,22,22,148,142,21,21,20,20,123,173,0.0073931217193603516,0.03588700294494629,52.64972901344299,507,507,500,493,0,2,0,8,0,2,0,0,False,52.48646426200867,0,0.04420113563537598
10,20,24,24,18,18,20,20,126,124,18,18,20,20,110,142,0.006926059722900391,0.03270864486694336,64.4231071472168,442,442,437,438,1,2,4,8,1,2,0,0,False,64.2805507183075,0,0.04004621505737305
10,20,14,14,11,11,34,34,92,94,10,10,20,20,90,96,0.005437374114990234,0.023092985153198242,32.362876892089844,292,292,289,290,1,0,4,0,1,0,0,0,False,32.27403402328491,0,0.02813720703125
10,15,15,15,13,15,14,14,104,101,15,15,15,15,73,95,0.006602048873901367,0.027267932891845703,26.634992122650146,358,358,354,355,0,1,0,6,0,2,0,0,False,26.530169010162354,0,0.033772945404052734
10,15,25,25,19,17,18,18,104,106,15,15,15,15,94,119,0.0063097476959228516,0.02790522575378418,72.41879606246948,376,376,369,371,2,1,8,4,2,1,0,0,False,72.30291509628296,0,0.0336606502532959
10,15,11,11,6,5,11,11,119,119,18,18,15,15,105,153,0.006674289703369141,0.030321836471557617,17.515444040298462,411,411,407,403,0,0,0,0,0,0,0,0,False,17.399054050445557,0,0.034920692443847656
10,15,17,17,11,11,19,19,79,82,11,11,15,15,68,68,0.004855155944824219,0.02146291732788086,30.88331699371338,286,286,277,279,2,1,8,4,2,1,0,0,True,30.73470115661621,0.011307954788208008,0.0309140682220459
10,15,18,18,16,16,23,23,77,77,9,9,15,15,67,84,0.005043983459472656,0.019621849060058594,42.38462996482849,253,253,251,252,0,0,0,0,0,0,0,0,False,42.30748534202576,0,0.024204015731811523
10,15,16,16,9,10,16,16,97,100,15,15,15,15,95,97,0.006235837936401367,0.026166915893554688,31.75612497329712,363,363,350,355,3,2,14,8,4,2,0,0,False,31.65143609046936,0,0.03334403038024902
10,15,20,20,16,15,18,18,82,82,11,11,15,15,87,107,0.005753755569458008,0.0219728946685791,40.89314413070679,287,287,281,281,1,1,4,4,1,1,0,0,True,40.77622389793396,0.013211965560913086,0.03202414512634277
